par_pctile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
26,2,Other elite schools (public and private),30700,68500,.6868087407117356,.052991454,.2,.32307693,.49401709,.1965812,.10427351,.099145301,.10598291,.1008547,.46324787,55900,60400,585,183973,.0031798144
26,3,Highly selective public,30700,58000,.6618318912176218,.025903614,.12951808,.24578314,.41626507,.23975904,.14337349,.10180723,.098795183,.092771083,.50361449,49100,52900,1660,393548,.0042180368
26,4,Highly selective private,30800,59800,.6614850843255916,.021028038,.13551402,.25700936,.44158879,.21028037,.13551402,.10981308,.10280374,.10046729,.49766356,50200,54400,428,134098,.0031916955
26,5,Selective public,30700,44200,.5785960000067254,.007593655,.052396219,.11609855,.25404996,.26839352,.21144111,.15001687,.11609855,.10377996,.47494096,36700,40100,11852,1944082,.0060964506
26,6,Selective private,30700,43000,.5885574437537089,.0063103191,.064216778,.13140312,.27876762,.26243505,.1956199,.14142539,.12175204,.1095026,.49368966,38200,41800,2694,486852,.005533509
26,7,Nonselective four-year public,30700,31500,.5068662182150193,.00075528701,.021903325,.058912385,.1484139,.24962236,.25755286,.19561934,.14879154,.1397281,.40332326,28300,33000,2648,257854,.010269377
26,8,Nonselective four-year private not-for-profit,30700,32400,.4853702994717377,.0078534037,.028795812,.057591625,.15183246,.20418848,.25916231,.22513089,.15968587,.14921467,.44240838,25600,31200,382,55947,.0068278909
26,9,Two-year (public and private not-for-profit),30700,30400,.4889794489971143,.0021390961,.020129442,.054190435,.14189337,.21944931,.25455245,.22065599,.16344887,.14704914,.40609917,26200,30900,18232,2021451,.009019264
26,10,Four-year for-profit,30700,32600,.4782289369203397,.0028388929,.019162526,.044712562,.12704046,.20511001,.27537259,.23207949,.16039746,.14904188,.30872962,24500,28700,1409,126025,.011180322
26,11,Two-year for-profit,30700,29600,.4899420179453461,0,.011857707,.047430828,.13833992,.24703556,.23517787,.18774703,.19169961,.17588933,.35177866,27100,33300,506,42313,.011958499
26,12,Less than two-year schools of any type,30700,26000,.4143438053692706,.0072463769,.021739131,.050724637,.10869566,.13043478,.22463769,.32608697,.21014492,.17391305,.28260869,14900,21600,138,10121,.013635016
26,13,Attending college with insufficient data,30800,30000,.4695864592063625,.0031455019,.021389414,.050417904,.12465174,.19457176,.26422217,.24642761,.17012672,.15421946,.36263144,24000,28700,11127,942344,.01180779
26,14.1,Late attender (ages 23-28),30700,20900,.3968681462059866,.00068698474,.007931551,.020109918,.064389206,.14076942,.24256808,.33462402,.21764927,.1918561,.29434174,15900,21100,16012,1239448,.012918654
26,14.2,Never attended college (before year 2013),30700,17300,.3412720053433919,.00072893628,.0072642267,.01784637,.052332595,.11926905,.20033179,.26030564,.3677609,.34380656,.26221597,10500,21600,39784,2866578,.013878569
27,1,Ivy Plus,31600,131200,.7389374743271735,.15555556,.37777779,.48148149,.62962961,.11851852,.051851854,.081481479,.11851852,.11111111,.38518518,73700,84100,135,52724,.0025605038
27,2,Other elite schools (public and private),31700,77000,.7091281082854894,.065180101,.22298457,.37049744,.54030877,.17495713,.096054889,.080617495,.10806175,.10463122,.48885077,60200,67600,583,183973,.0031689433
27,3,Highly selective public,31700,54600,.6510523988842021,.024301337,.12332928,.2199271,.38396111,.25880924,.15006076,.11360875,.093560144,.08383961,.5139733,45900,49500,1646,393548,.004182463
27,4,Highly selective private,31700,62500,.6513621438830858,.045851529,.17030567,.29039302,.45633188,.17685589,.1091703,.12445415,.13318777,.12008734,.50218344,50000,57000,458,134098,.0034154125
27,5,Selective public,31700,42600,.5810184722098256,.0081377421,.053280793,.11881103,.25663868,.26366284,.21552168,.14793558,.11624122,.10536234,.48235396,36800,40400,11674,1944082,.0060048909
27,6,Selective private,31700,43700,.5904922889698335,.0081031304,.068139963,.14217311,.27808473,.25893185,.19815838,.14585635,.1189687,.1053407,.50276244,37900,41800,2715,486852,.0055766436
27,7,Nonselective four-year public,31700,31300,.502402400961927,.0019062143,.019824628,.052992757,.14449105,.23446435,.26839498,.20091498,.15173465,.13839115,.4155547,28400,32300,2623,257854,.010172423
27,8,Nonselective four-year private not-for-profit,31700,28900,.4728841329089712,0,.025906736,.062176164,.14766839,.17357513,.2849741,.20725389,.1865285,.1658031,.41191709,23200,27800,386,55947,.0068993871
27,9,Two-year (public and private not-for-profit),31700,30100,.4886561144293011,.0019604641,.021183902,.053803846,.13979197,.22637913,.24701847,.22147797,.16533247,.14872298,.40412787,26300,31200,18363,2021451,.0090840692
27,10,Four-year for-profit,31600,31600,.5052566763062196,.0019775874,.02175346,.062623598,.15095583,.23137772,.25576797,.21555702,.14634146,.13249835,.33553067,27400,31900,1517,126025,.012037294
27,11,Two-year for-profit,31600,30400,.4950257986636392,.0020703934,.022774328,.053830229,.13457558,.25879917,.23188406,.1884058,.1863354,.16356108,.3457557,27900,32900,483,42313,.011414931
27,12,Less than two-year schools of any type,31600,22300,.3842753318989862,.0090090083,.0090090083,.036036037,.090090089,.12612613,.18018018,.31531534,.2882883,.25225225,.35135135,12800,21100,111,10121,.010967296
27,13,Attending college with insufficient data,31800,29400,.4769178767099321,.0026318177,.020873038,.052727107,.12977584,.2020147,.26363555,.24167347,.16290043,.14656502,.36972502,24500,29200,11019,942344,.011693182
27,14.1,Late attender (ages 23-28),31700,20700,.3954300005553832,.0007454342,.0072679836,.019940365,.058702946,.14554603,.24636601,.32917133,.2202137,.19219778,.29773885,16100,21100,16098,1239448,.01298804
27,14.2,Never attended college (before year 2013),31700,17300,.3420420181363726,.00057844172,.0077209393,.019817917,.055932801,.11593984,.20132287,.2596952,.3671093,.34495246,.26593229,10600,21700,39762,2866578,.013870894
28,1,Ivy Plus,32800,131300,.7472287241110858,.20666666,.37333333,.50666666,.65333337,.093333334,.07333333,.053333335,.12666667,.11333334,.48666668,78800,86800,150,52724,.0028450042
28,2,Other elite schools (public and private),32700,72600,.6971935962671376,.060100168,.23205343,.37228715,.52086812,.18530884,.086811356,.11018364,.096828043,.091819704,.48580968,57900,63800,599,183973,.0032559126
28,3,Highly selective public,32700,56200,.6537562099854311,.028307337,.13402657,.24205662,.39110342,.24147892,.16406702,.10514154,.098209128,.089543618,.51415366,46300,50100,1731,393548,.004398447
28,4,Highly selective private,32700,66100,.6778144605425888,.042253524,.13279678,.25553319,.46076459,.22736418,.12072434,.090543263,.10060363,.094567403,.52313882,52000,57100,497,134098,.0037062448
28,5,Selective public,32700,42500,.5780267019296621,.0078073088,.054651164,.12043189,.25016612,.26910299,.20938538,.15456811,.11677741,.10631229,.4832226,36500,40100,12040,1944082,.0061931545
28,6,Selective private,32700,45400,.5964597598785085,.011764706,.071972318,.14844291,.28996539,.26747406,.17820069,.15051903,.11384083,.10346021,.52041525,39400,43100,2890,486852,.0059360955
28,7,Nonselective four-year public,32700,30900,.4942533051887882,.0031471283,.021636507,.059008654,.14791504,.23092054,.24665618,.20731707,.16719119,.14870182,.40479937,27200,32000,2542,257854,.0098582916
28,8,Nonselective four-year private not-for-profit,32600,28700,.4779191227216839,.0024813896,.022332506,.037220843,.13647643,.21091811,.25806451,.23325062,.16129032,.15136476,.41687346,25600,30800,403,55947,.007203246
28,9,Two-year (public and private not-for-profit),32700,30500,.491286803742875,.0022621998,.021383174,.057147473,.14747387,.21878703,.25201982,.21781752,.16390176,.14763546,.40951201,26500,31300,18566,2021451,.0091844918
28,10,Four-year for-profit,32600,31400,.4987995881221411,.0013227513,.023148147,.074735455,.16534391,.21031746,.24603175,.22156085,.15674603,.13955027,.33267197,26200,31200,1512,126025,.01199762
28,11,Two-year for-profit,32700,31200,.5066114437924634,0,.016161615,.060606062,.15353535,.21616162,.28080809,.2060606,.14343435,.13333334,.36969697,27700,31600,495,42313,.011698532
28,12,Less than two-year schools of any type,32700,22600,.4170644827711015,0,.0078125,.03125,.09375,.140625,.28125,.2578125,.22656251,.203125,.2890625,18100,23700,128,10121,.012646971
28,13,Attending college with insufficient data,32800,29300,.4720920093150048,.0033342345,.020906551,.050103631,.1210237,.20347843,.26484635,.24430028,.16635127,.15022078,.37082094,24000,28900,11097,942344,.011775955
28,14.1,Late attender (ages 23-28),32700,20800,.3961025543320394,.00044030696,.0076739211,.021637941,.061768778,.14347716,.24493647,.32783997,.22197761,.19423828,.30846646,16000,21200,15898,1239448,.012826677
28,14.2,Never attended college (before year 2013),32700,17400,.3431944288212159,.00069184648,.0068672164,.018961718,.053349048,.12299493,.20050736,.25657254,.36657614,.34248963,.26505405,10600,22100,39026,2866578,.013614142
29,1,Ivy Plus,33900,111200,.7583645668586239,.13294798,.3468208,.46820807,.63583815,.13294798,.063583814,.080924854,.086705208,.080924861,.46242774,73400,79000,173,52724,.0032812383
29,2,Other elite schools (public and private),33800,76800,.7111245428372335,.069381602,.22926094,.36199096,.54901958,.16440421,.11161388,.07692308,.098039217,.09049774,.47360483,60200,65800,663,183973,.0036037897
29,3,Highly selective public,33700,58200,.6594922579082645,.027746947,.13540511,.25194228,.40899,.24306326,.13429523,.11764706,.096004441,.089900106,.50665927,48100,51900,1802,393548,.0045788568
29,4,Highly selective private,33800,63800,.6941695330245603,.034136549,.16666666,.31124496,.49196786,.20682731,.11445783,.10441767,.082329318,.076305218,.49999997,55000,58500,498,134098,.0037137019
29,5,Selective public,33700,41800,.582751162407225,.0063915858,.051860843,.11860842,.25412622,.2747573,.20889968,.15032363,.11189321,.10177994,.48964402,37100,40500,12360,1944082,.0063577564
29,6,Selective private,33700,45100,.5986623288114141,.01122807,.069473684,.1445614,.29087719,.26877195,.18701755,.13894737,.11438596,.10245614,.5122807,39100,42200,2850,486852,.0058539351
29,7,Nonselective four-year public,33700,31600,.5025654214642805,.0019592477,.02547022,.061912224,.14890282,.23746082,.25078368,.2096395,.15321316,.13910659,.41888714,28300,32500,2552,257854,.0098970737
29,8,Nonselective four-year private not-for-profit,33700,29500,.4754132535855312,.0025706941,.017994858,.046272494,.14138818,.19794345,.25192803,.24164525,.16709511,.14910026,.46272495,25000,30400,389,55947,.0069530089
29,9,Two-year (public and private not-for-profit),33700,30600,.4902705277741192,.0017579374,.020562539,.054868955,.14217985,.22272533,.25500745,.21627957,.16380779,.14947794,.41290218,26500,31300,18772,2021451,.009286399
29,10,Four-year for-profit,33700,29900,.4866509026265001,.00066844921,.022727273,.062165774,.14371657,.2105615,.24665774,.2419786,.15708555,.14104278,.33088237,25300,30200,1496,126025,.011870661
29,11,Two-year for-profit,33600,31300,.499466779686682,.0019157089,.024904216,.063218392,.16283526,.22222222,.25287357,.19348659,.16858238,.15708812,.36015326,27500,32600,522,42313,.012336634
29,12,Less than two-year schools of any type,33600,28200,.4552988126326094,.0091743115,.027522936,.04587156,.11009175,.22018349,.21100917,.28440368,.17431194,.1559633,.3119266,20000,26400,109,10121,.010769687
29,13,Attending college with insufficient data,33800,29300,.4754079270791439,.0026707023,.020208314,.048695806,.12721446,.20902698,.25460696,.2399181,.1692335,.15481171,.37336421,24600,29700,11233,942344,.011920275
29,14.1,Late attender (ages 23-28),33700,21000,.3995808809513595,.00031836994,.0079592485,.020821394,.062464185,.14765997,.25132123,.31919771,.21935688,.19204076,.30538046,16400,22000,15705,1239448,.012670963
29,14.2,Never attended college (before year 2013),33700,17600,.3457494190974756,.00067622046,.0069702724,.019272283,.055189993,.12281203,.20473875,.25293246,.36432678,.34006086,.26975995,11000,22500,38449,2866578,.013412856
30,1,Ivy Plus,34900,100400,.6921015233192515,.089041099,.31506851,.4041096,.53424656,.15068494,.06849315,.09589041,.15068494,.15068494,.49315071,64900,76000,146,52724,.0027691375
30,2,Other elite schools (public and private),34800,84900,.6980037955688365,.069510266,.24012639,.35703,.53712481,.1563981,.10426541,.086887836,.11532386,.10268562,.46287522,58900,64900,633,183973,.0034407224
30,3,Highly selective public,34800,56800,.6674019488728,.01987852,.12921038,.24516842,.41303146,.25676423,.13914964,.096079513,.094975151,.088901162,.52346772,48900,52000,1811,393548,.0046017258
30,4,Highly selective private,34800,59900,.6441947127746641,.032945737,.17054264,.25968993,.43217054,.19186047,.13953489,.10271318,.13372093,.12790698,.52325583,48000,54900,516,134098,.0038479322
30,5,Selective public,34800,43300,.5829027672283189,.0073903366,.055785123,.12531787,.2600922,.26994598,.20367132,.14995232,.11633821,.10553084,.49610618,37200,40600,12584,1944082,.0064729778
30,6,Selective private,34800,45500,.600112645289369,.0095890407,.074657537,.15479453,.29349315,.25616437,.19760273,.14349315,.10924657,.10136987,.52534246,39500,43300,2920,486852,.005997716
30,7,Nonselective four-year public,34700,31300,.5039485008758126,.0031458908,.02044829,.054266613,.1407786,.24931183,.25285095,.21824616,.13881242,.12504916,.41407785,28200,31900,2543,257854,.0098621696
30,8,Nonselective four-year private not-for-profit,34700,33400,.5020798237532841,.0069124424,.036866359,.085253455,.16589862,.2281106,.22580646,.20967741,.17050691,.15207374,.44930875,27600,33500,434,55947,.007757342
30,9,Two-year (public and private not-for-profit),34700,30500,.4926516533102983,.0019650538,.019969197,.057039671,.14631686,.22008604,.25705031,.21424399,.16230282,.14716661,.41069627,26700,31500,18829,2021451,.0093145967
30,10,Four-year for-profit,34700,31000,.4989282556733333,.00198544,.023163468,.058901388,.14758439,.2276638,.26207811,.20714758,.15552615,.13633355,.31171408,27200,31200,1511,126025,.011989685
30,11,Two-year for-profit,34700,33400,.5153776438610861,.0073937154,.027726432,.070240296,.17190389,.22920518,.25878003,.17744917,.16266173,.14787431,.37338263,29000,33400,541,42313,.012785668
30,12,Less than two-year schools of any type,34700,22800,.4106010527327181,0,.008547009,.042735044,.1025641,.11965812,.26495728,.30769232,.20512819,.17948718,.37606838,17000,23200,117,10121,.011560122
30,13,Attending college with insufficient data,34900,29000,.4739177506165591,.0022335388,.019655142,.049673904,.12713303,.20343071,.25989458,.24015009,.16939159,.15366748,.37996963,24500,29500,11193,942344,.011877828
30,14.1,Late attender (ages 23-28),34800,21300,.4005856510278995,.00044682753,.0073407376,.021703051,.067407124,.14419763,.24830844,.32292864,.21715817,.192072,.31629005,16400,21700,15666,1239448,.012639497
30,14.2,Never attended college (before year 2013),34800,18000,.3492078481614708,.00081300811,.0075793336,.019722003,.05903488,.12588513,.20128508,.25208497,.36170992,.33897194,.27608183,11100,22700,38130,2866578,.013301575
31,1,Ivy Plus,35800,117900,.7843809682849605,.12195122,.35365856,.46341464,.65243906,.15243903,.067073174,.085365854,.042682927,.042682927,.4512195,70700,74800,164,52724,.003110538
31,2,Other elite schools (public and private),35800,72800,.7005801622264463,.0528,.2256,.36160001,.51999998,.18719999,.097599998,.092799999,.1024,.096000001,.4576,57900,65100,625,183973,.0033972377
31,3,Highly selective public,35800,55900,.6590331706918668,.018769551,.1282586,.23566215,.42961419,.22158499,.13660063,.11209593,.10010428,.092283629,.50729924,49000,53800,1918,393548,.0048736115
31,4,Highly selective private,35800,65200,.6490711264609128,.048262548,.17567568,.26640928,.43822396,.19305019,.12355212,.11003861,.13513513,.12355212,.52509654,50200,56200,518,134098,.0038628466
31,5,Selective public,35800,41600,.5798681158090492,.0078593111,.05540425,.11874563,.25243172,.26916194,.21624777,.14699244,.11516614,.10567271,.48930046,36500,39900,12851,1944082,.0066103181
31,6,Selective private,35800,44600,.601231249737749,.0088495575,.066535562,.13995412,.2989184,.27499181,.1714192,.13503769,.11963291,.11078335,.53490657,40100,43700,3051,486852,.0062667914
31,7,Nonselective four-year public,35800,32500,.5101804281969128,.0038358266,.027617952,.061373226,.16762562,.23513617,.24395856,.2102033,.14307633,.13463752,.42961258,28400,33000,2607,257854,.010110373
31,8,Nonselective four-year private not-for-profit,35900,32800,.4975227612344794,.0075757573,.035353534,.078282826,.17676768,.21717171,.20959595,.23232323,.16414142,.1489899,.51262623,27300,32700,396,55947,.0070781275
31,9,Two-year (public and private not-for-profit),35800,30700,.4942078721102841,.0017934381,.021046525,.058286738,.15038507,.22449626,.24538453,.21784998,.16188416,.14642894,.41412595,27000,31700,18958,2021451,.0093784118
31,10,Four-year for-profit,35700,30900,.4978257404777657,.0019672131,.020327868,.057704918,.14754099,.23409836,.24852461,.20918033,.16065574,.14491804,.33639345,27500,32600,1525,126025,.012100774
31,11,Two-year for-profit,35700,30800,.5048041961809905,0,.014198783,.040567953,.15618661,.23529412,.2454361,.23123732,.13184585,.12576064,.35496956,28000,31800,493,42313,.011651265
31,12,Less than two-year schools of any type,35800,23100,.4167889424092487,0,.017857142,.035714284,.089285716,.17857143,.19642857,.2767857,.25892857,.21428572,.35714287,16900,24900,112,10121,.011066101
31,13,Attending college with insufficient data,35900,30300,.4836435539508191,.0027832645,.021458073,.057640512,.13790627,.21233615,.25040403,.23720597,.16214761,.14688453,.38831031,25500,30100,11138,942344,.011819463
31,14.1,Late attender (ages 23-28),35800,21400,.4013386295744895,.00057255547,.007761308,.024174565,.06787964,.14771932,.24435396,.32101279,.2190343,.19301483,.31617787,16500,21800,15719,1239448,.012682258
31,14.2,Never attended college (before year 2013),35800,18600,.3503523481352373,.00085335609,.0080268811,.020827223,.057921544,.1262967,.20547214,.25043336,.35987628,.3352356,.28048748,11300,22700,37499,2866578,.013081451
32,1,Ivy Plus,36900,120900,.7609403285029802,.17605634,.45774648,.57746476,.67605633,.084507041,.049295776,.070422538,.11971831,.1056338,.50704223,89800,100800,142,52724,.0026932706
